,index,Unnamed: 0,iso_code,region_group,income_group,country,survey,year,level,grade,category,sex,location,wealth,region,ethnicity,religion,language,disability,hh_edu_head,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,comp_prim_1524_m,comp_lowsec_1524_m,comp_upsec_2029_m,eduyears_2024_m,edu2_2024_m,edu4_2024_m,eduout_prim_m,eduout_lowsec_m,eduout_upsec_m,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,eduyears_2024_no,edu2_2024_no,edu4_2024_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,preschool_3_m,preschool_3_no,preschool_1ybefore_m,preschool_1ybefore_no,edu0_prim_m,edu0_prim_no,trans_prim_m,trans_prim_no,trans_lowsec_m,trans_lowsec_no,comp_higher_2yrs_2529_m,comp_higher_2yrs_2529_no,comp_higher_4yrs_2529_m,comp_higher_4yrs_2529_no,comp_higher_4yrs_3034_m,comp_higher_4yrs_3034_no,attend_higher_1822_m,attend_higher_1822_no,overage2plus_m,overage2plus_no,literacy_1524_m,literacy_1524_no,mlevel1_m,mlevel1_no,rlevel1_m,rlevel1_no,slevel1_m,slevel1_no,mlevel2_m,mlevel2_no,rlevel2_m,rlevel2_no,slevel2_m,slevel2_no,mlevel3_m,mlevel3_no,rlevel3_m,rlevel3_no,slevel3_m,slevel3_no,mlevel4_m,mlevel4_no,rlevel4_m,rlevel4_no,slevel4_m,slevel4_no
177,43007,43008,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Female,,Quintile 4,IVb Mimaropa,,,,,,,,,0.976400017738342,0.85699999332428,,,,,,,,,,,39.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,43008,43009,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Female,,Quintile 4,IX Zamboanga Peninsula,,,,,,,,,0.970300018787384,0.786099970340729,0.970399975776672,,,,,,,,,,43.0,43.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,43009,43010,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Female,,Quintile 4,National Capital Region,,,,,,1.0,0.799700021743774,0.737600028514862,1.0,0.817900002002716,0.84469997882843,,0.0,0.0,,,,52.0,68.0,65.0,186.0,186.0,176.0,78.0,78.0,78.0,,,,,,,,0.011400000192225,84.0,0.979499995708466,95.0,0.982699990272522,50.0,0.490299999713898,94.0,0.245100006461143,94.0,0.209099993109703,76.0,,,,,1.0,417.0,,,,,,,,,,,,,,,,,,,,,,,,
180,43010,43011,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Female,,Quintile 4,V Bicol,,,,,,,,,0.96780002117157,0.858699977397919,0.96340000629425,,,,,,,,,,63.0,63.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,43011,43012,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Female,,Quintile 4,VI Western Visayas,,,,,,,,,0.984300017356873,0.867900013923645,0.904999971389771,,,,,,,,,,61.0,61.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,43012,43013,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Female,,Quintile 4,VII Central Visayas,,,,,,,,,0.974699974060059,0.79119998216629,0.877699971199036,,0.0,0.0,,,,,,,76.0,76.0,65.0,35.0,35.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,43013,43014,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Female,,Quintile 4,VIII Eastern Visayas,,,,,,,,,0.934499979019165,0.768400013446808,0.94379997253418,,,,,,,,,,30.0,30.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,43014,43015,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Female,,Quintile 4,X Northern Mindanao,,,,,,,,,0.963299989700317,0.836600005626678,0.972800016403198,,,,,,,,,,53.0,53.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,43015,43016,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Female,,Quintile 4,XI Davao,,,,,,,,,0.925899982452393,0.746999979019165,0.869499981403351,,,,,,,,,,39.0,39.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,43016,43017,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Female,,Quintile 4,XII Soccsksargen,,,,,,,,,1.0,0.898000001907349,,,,,,,,,,,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,43017,43018,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Female,,Quintile 4,XIII Caraga,,,,,,,,,1.0,0.789600014686584,,,,,,,,,,,38.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,43018,43019,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Female,,Quintile 5,Cordillera Admin Region,,,,,,,,,0.984499990940094,0.796299993991852,0.944100022315979,,,,,,,,,,56.0,56.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,
189,43019,43020,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Female,,Quintile 5,I Ilocos,,,,,,,,,0.982800006866455,0.915300011634827,0.930000007152557,,0.0,0.0,,,,,,,59.0,59.0,57.0,33.0,33.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,43020,43021,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Female,,Quintile 5,II Cagayan Valley,,,,,,,,,1.0,0.938199996948242,,,,,,,,,,,33.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,43021,43022,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Female,,Quintile 5,III Central Luzon,,,,,,1.0,0.901300013065338,0.893599987030029,1.0,0.865299999713898,0.924300014972687,,0.0,0.0,,,,44.0,35.0,37.0,120.0,120.0,88.0,52.0,52.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,43022,43023,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Female,,Quintile 5,IVa Calabarzon,,,,,,0.979700028896332,0.892899990081787,0.9132000207901,0.994599997997284,0.843200027942657,0.878000020980835,,0.0,0.0,,,,44.0,57.0,55.0,165.0,165.0,150.0,79.0,79.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,43023,43024,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Female,,Quintile 5,IX Zamboanga Peninsula,,,,,,,,,0.959800004959106,0.78659999370575,,,,,,,,,,,47.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,43024,43025,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Female,,Quintile 5,National Capital Region,,,,,,0.96399998664856,0.894299983978271,0.862200021743774,0.974300026893616,0.895600020885468,0.916599988937378,,0.0,0.0,,,,90.0,128.0,117.0,388.0,388.0,358.0,196.0,196.0,196.0,,,,,,,,0.0262000001966953,115.0,0.983299970626831,172.0,0.967700004577637,146.0,0.68419998884201,144.0,0.580799996852875,144.0,0.51690000295639,117.0,,,,,0.997300028800964,819.0,,,,,,,,,,,,,,,,,,,,,,,,
195,43025,43026,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Female,,Quintile 5,V Bicol,,,,,,,,,0.945999979972839,0.815199971199036,0.868600010871887,,,,,,,,,,52.0,52.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,43026,43027,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Female,,Quintile 5,VI Western Visayas,,,,,,,,,1.0,0.819100022315979,0.931500017642975,,,,,,,,,,52.0,52.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,43027,43028,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Female,,Quintile 5,VII Central Visayas,,,,,,,0.648100018501282,0.676900029182434,0.929099977016449,0.624599993228912,0.80620002746582,,0.0,0.0320000015199184,,,,,37.0,32.0,89.0,89.0,56.0,31.0,31.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,43028,43029,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Female,,Quintile 5,VIII Eastern Visayas,,,,,,,,,0.922500014305115,0.744099974632263,,,,,,,,,,,39.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,43029,43030,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Female,,Quintile 5,X Northern Mindanao,,,,,,,,,1.0,0.817900002002716,0.902499973773956,,,,,,,,,,46.0,46.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,43030,43031,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Female,,Quintile 5,XI Davao,,,,,,,,,0.983399987220764,0.862999975681305,0.931699991226196,,0.0,0.0,,,,,,,65.0,65.0,43.0,31.0,31.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,43031,43032,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 1,Armm,,,,,,0.306800007820129,0.159400001168251,0.0788000002503395,0.425000011920929,0.146099999547005,0.12720000743866,,0.200000002980232,0.355599999427795,,,,55.0,57.0,52.0,168.0,168.0,133.0,72.0,72.0,72.0,,,,,,,,0.288500010967255,77.0,0.597599983215332,38.0,,,0.0838999971747398,56.0,0.066100001335144,56.0,0.02280000038445,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,43032,43033,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 1,Cordillera Admin Region,,,,,,,,,0.553399980068207,0.331699997186661,0.322200000286102,,,,,,,,,,48.0,48.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,43033,43034,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 1,II Cagayan Valley,,,,,,,,,0.608799993991852,0.237000003457069,0.263099998235703,,,,,,,,,,38.0,38.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,43034,43035,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 1,IVb Mimaropa,,,,,,0.455900013446808,,,0.474599987268448,0.154100000858307,0.260199993848801,,,,,,,33.0,,,78.0,78.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,43035,43036,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 1,IX Zamboanga Peninsula,,,,,,0.370400011539459,0.189099997282028,0.234300002455711,0.527999997138977,0.202000007033348,0.185499995946884,,0.0741000026464462,0.197999998927116,,,,35.0,38.0,35.0,101.0,101.0,86.0,40.0,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,43036,43037,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 1,V Bicol,,,,,,0.643299996852875,0.261500000953674,,0.643100023269653,0.203500002622604,0.162100002169609,,0.063400000333786,0.0949999988079071,,,,50.0,35.0,,103.0,103.0,73.0,31.0,31.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,43037,43038,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 1,VI Western Visayas,,,,,,0.567600011825562,0.223900005221367,0.27020001411438,0.713100016117096,0.299499988555908,0.341500014066696,,0.0439000017940998,0.157900005578995,,,,47.0,30.0,33.0,103.0,103.0,83.0,44.0,44.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,43038,43039,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 1,VII Central Visayas,,,,,,0.372900009155273,0.110500000417233,,0.495000004768372,0.164199993014336,0.212899997830391,,0.120700001716614,0.393799990415573,,,,35.0,36.0,,91.0,91.0,61.0,33.0,33.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,43039,43040,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 1,VIII Eastern Visayas,,,,,,0.465299993753433,0.1807000041008,,0.524800002574921,0.156499996781349,0.1875,,0.0,0.223100006580353,,,,45.0,33.0,,95.0,95.0,80.0,32.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,43040,43041,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 1,X Northern Mindanao,,,,,,0.49770000576973,,,0.442600011825562,0.133499994874001,0.165299996733665,,,,,,,35.0,,,80.0,80.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,43041,43042,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 1,XI Davao,,,,,,0.449099987745285,0.300999999046326,,0.584800004959106,0.218199998140335,0.181099995970726,,0.0645999982953072,0.107100002467632,,,,49.0,30.0,,106.0,106.0,95.0,46.0,46.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,43042,43043,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 1,XII Soccsksargen,,,,,,0.537800014019012,0.345600008964539,,0.673500001430511,0.291900008916855,0.296999990940094,,0.0854000002145767,0.229100003838539,,,,52.0,34.0,,121.0,121.0,85.0,48.0,48.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,43043,43044,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 1,XIII Caraga,,,,,,0.500400006771088,,,0.660799980163574,0.219799995422363,0.270900011062622,,0.031700000166893,0.156200006604195,,,,32.0,,,68.0,68.0,59.0,32.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,43044,43045,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 2,Armm,,,,,,,,,0.768499970436096,0.309399992227554,0.364499986171722,,,,,,,,,,74.0,74.0,60.0,,,,,,,,,,,0.173899993300438,49.0,0.715799987316132,35.0,,,0.222900003194809,31.0,0.100299999117851,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,43045,43046,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 2,Cordillera Admin Region,,,,,,0.783999979496002,,,0.813700020313263,0.417600005865097,0.425999999046326,,0.0223999992012978,0.0913999974727631,,,,31.0,,,86.0,86.0,58.0,40.0,40.0,40.0,,,,,,,,0.0979999974370003,38.0,0.862999975681305,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,43046,43047,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 2,I Ilocos,,,,,,0.870999991893768,,,0.890500009059906,0.547900021076202,0.482300013303757,,,,,,,31.0,,,64.0,64.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,43047,43048,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 2,II Cagayan Valley,,,,,,,,,0.923099994659424,0.557399988174438,0.493000000715256,,,,,,,,,,52.0,52.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,43048,43049,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 2,III Central Luzon,,,,,,,,,0.79720002412796,0.428000003099442,0.378899991512299,,0.02280000038445,0.0684999972581863,,,,,,,90.0,90.0,85.0,42.0,42.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,43049,43050,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 2,IVa Calabarzon,,,,,,,,,0.807099997997284,0.401600003242493,0.393799990415573,,0.0,0.0654999986290932,,,,,,,72.0,72.0,69.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,43050,43051,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 2,IVb Mimaropa,,,,,,,,,0.816799998283386,0.44980001449585,0.446700006723404,,,,,,,,,,54.0,54.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,43051,43052,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 2,IX Zamboanga Peninsula,,,,,,,,,0.86760002374649,0.593200027942657,0.54009997844696,,,,,,,,,,58.0,58.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,43052,43053,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 2,National Capital Region,,,,,,,,,0.757099986076355,0.379900008440018,0.39860001206398,,,,,,,,,,35.0,35.0,40.0,,,,,,,,,,,0.0626000016927719,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,43053,43054,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 2,V Bicol,,,,,,0.85970002412796,,,0.871999979019165,0.354999989271164,0.432300001382828,,0.0,0.0243999995291233,,,,36.0,,,79.0,79.0,65.0,41.0,41.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,43054,43055,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 2,VI Western Visayas,,,,,,0.824199974536896,0.416799992322922,0.368999987840652,0.811299979686737,0.460099995136261,0.55460000038147,,0.0186999998986721,0.0750999972224236,,,,51.0,41.0,35.0,128.0,128.0,94.0,53.0,53.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,43055,43056,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 2,VII Central Visayas,,,,,,0.83459997177124,0.322899997234344,,0.854099988937378,0.400599986314774,0.362800002098083,,0.0,0.0307000000029802,,,,43.0,31.0,,88.0,88.0,66.0,32.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,43056,43057,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 2,VIII Eastern Visayas,,,,,,0.769500017166138,0.47189998626709,0.513400018215179,0.843100011348724,0.474999994039536,0.417699992656708,,,,,,,39.0,36.0,31.0,84.0,84.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,43057,43058,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 2,X Northern Mindanao,,,,,,,,,0.791999995708466,0.412999987602234,0.405400007963181,,0.0262000001966953,0.0795999988913536,,,,,,,80.0,80.0,63.0,37.0,37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,43058,43059,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 2,XI Davao,,,,,,0.735300004482269,,,0.787000000476837,0.352600008249283,0.397700011730194,,0.0254999995231628,0.0773999989032745,,,,30.0,,,79.0,79.0,70.0,38.0,38.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,43059,43060,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 2,XII Soccsksargen,,,,,,0.761799991130829,,,0.836300015449524,0.495700001716614,0.555400013923645,,0.0211999993771315,0.0423999987542629,,,,40.0,,,96.0,96.0,82.0,44.0,44.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,43060,43061,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 2,XIII Caraga,,,,,,0.736999988555908,,,0.851499974727631,0.51910001039505,0.501999974250793,,0.0223999992012978,0.0223999992012978,,,,38.0,,,87.0,87.0,74.0,44.0,44.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,43061,43062,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 3,Cordillera Admin Region,,,,,,,,,0.859000027179718,0.621800005435944,0.630100011825562,,0.0293000005185604,0.0293000005185604,,,,,,,68.0,68.0,61.0,34.0,34.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,43062,43063,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 3,I Ilocos,,,,,,0.943499982357025,0.857699990272522,,0.978399991989136,0.793799996376038,0.803699970245361,,0.0,0.0,,,,35.0,35.0,,92.0,92.0,66.0,32.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,43063,43064,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 3,II Cagayan Valley,,,,,,,,,0.949000000953674,0.568000018596649,0.687799990177155,,,,,,,,,,58.0,58.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,43064,43065,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 3,III Central Luzon,,,,,,0.889100015163422,0.718100011348724,0.671899974346161,0.933899998664856,0.568700015544891,0.551500022411346,,0.0187999997287989,0.0375000014901161,,,,58.0,48.0,34.0,130.0,130.0,102.0,47.0,47.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,43065,43066,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 3,IVa Calabarzon,,,,,,,0.632499992847443,0.579100012779236,0.884299993515015,0.672699987888336,0.711499989032745,,0.0137999998405576,0.0608999989926815,,,,,47.0,45.0,132.0,132.0,123.0,68.0,68.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,43066,43067,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 3,IVb Mimaropa,,,,,,,,,0.888499975204468,0.61760002374649,0.553600013256073,,,,,,,,,,51.0,51.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,43067,43068,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 3,IX Zamboanga Peninsula,,,,,,,,,0.89819997549057,0.529799997806549,0.691999971866608,,,,,,,,,,54.0,54.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,43068,43069,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 3,National Capital Region,,,,,,0.882799983024597,0.570999979972839,0.579299986362457,0.947899997234344,0.583899974822998,0.623199999332428,,0.0,0.0,,,,44.0,43.0,36.0,138.0,138.0,112.0,67.0,67.0,67.0,,,,,,,,0.0967999994754791,67.0,0.796599984169006,58.0,,,0.184599995613098,45.0,0.0542000010609627,45.0,0.0201999992132187,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,43069,43070,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2008,,1,Region & Sex & Wealth,Male,,Quintile 3,V Bicol,,,,,,,,,1.0,0.728600025177002,0.781700015068054,,,,,,,,,,52.0,52.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
